date,sub_city,hour_block_start,time_window,day_of_week,reports_count,outage_occurred,avg_duration_hours,max_duration_hours,high_severity_outage,weather_condition,is_rainy,planned_notice_mode,representative_sefer,confidence_score_mean,respondents_count_proxy
2026-04-17,akaki kality,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,akaki kality,9,09:00-12:00,Friday,1,1,2.74,2.74,1,clear,0,no,gelane,0.6,1
2026-04-17,akaki kality,12,12:00-15:00,Friday,1,1,4.23,4.23,1,storm,1,no,tulu dimtu,0.64,1
2026-04-17,akaki kality,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,akaki kality,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,akaki kality,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,arada,0,00:00-03:00,Friday,1,0,1.0,1.0,0,clear,0,no,piassa,0.69,1
2026-04-17,arada,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,arada,6,06:00-09:00,Friday,1,0,1.0,1.0,0,clear,0,yes,sidist kilo,0.72,1
2026-04-17,arada,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,arada,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,arada,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,arada,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,arada,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,bole,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,bole,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,bole,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,bole,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,bole,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,bole,15,15:00-18:00,Friday,1,0,1.0,1.0,0,clear,0,yes,airport area,0.74,1
2026-04-17,bole,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,bole,21,21:00-00:00,Friday,1,1,2.78,2.78,1,rain,1,unknown,airport area,0.76,1
2026-04-17,gulele,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,gulele,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,gulele,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,gulele,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,gulele,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,gulele,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,gulele,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,gulele,21,21:00-00:00,Friday,1,0,0.98,0.98,0,clear,0,no,addisu gebeya,0.55,1
2026-04-17,kirkos,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kirkos,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kirkos,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kirkos,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kirkos,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kirkos,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kirkos,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kirkos,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kolfe keranio,0,00:00-03:00,Friday,1,1,2.39,2.39,0,rain,1,no,asko,0.7,1
2026-04-17,kolfe keranio,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kolfe keranio,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kolfe keranio,9,09:00-12:00,Friday,1,1,2.01,2.01,0,clear,0,no,tor hailoch,0.63,1
2026-04-17,kolfe keranio,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kolfe keranio,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kolfe keranio,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,kolfe keranio,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lemi kura,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,lideta,21,21:00-00:00,Friday,1,1,2.27,2.27,0,clear,0,yes,lideta condominiums,0.73,1
2026-04-17,nifas silk-lafto,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,nifas silk-lafto,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,nifas silk-lafto,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,nifas silk-lafto,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,nifas silk-lafto,12,12:00-15:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,nifas silk-lafto,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,nifas silk-lafto,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,nifas silk-lafto,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,yeka,0,00:00-03:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,yeka,3,03:00-06:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,yeka,6,06:00-09:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,yeka,9,09:00-12:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,yeka,12,12:00-15:00,Friday,1,0,1.0,1.0,0,clear,0,no,ayat zone 2,0.53,1
2026-04-17,yeka,15,15:00-18:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,yeka,18,18:00-21:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-17,yeka,21,21:00-00:00,Friday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,addis ketema,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,akaki kality,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,akaki kality,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,akaki kality,6,06:00-09:00,Saturday,1,1,2.44,2.44,1,clear,0,yes,gelane,0.84,1
2026-04-18,akaki kality,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,akaki kality,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,akaki kality,15,15:00-18:00,Saturday,1,1,2.67,2.67,1,windy,0,unknown,gelane,0.57,1
2026-04-18,akaki kality,18,18:00-21:00,Saturday,1,1,3.2,3.2,1,windy,0,no,kality,0.71,1
2026-04-18,akaki kality,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,arada,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,arada,3,03:00-06:00,Saturday,2,0,1.0,1.0,0,clear,0,unknown,4 kilo,0.535,2
2026-04-18,arada,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,arada,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,arada,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,arada,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,arada,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,arada,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,bole,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,bole,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,bole,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,bole,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,bole,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,bole,15,15:00-18:00,Saturday,1,0,1.0,1.0,0,clear,0,yes,rwanda,0.77,1
2026-04-18,bole,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,bole,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,gulele,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kirkos,0,00:00-03:00,Saturday,1,1,1.06,1.06,0,cloudy,0,unknown,stadium,0.68,1
2026-04-18,kirkos,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kirkos,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kirkos,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kirkos,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kirkos,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kirkos,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kirkos,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kolfe keranio,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kolfe keranio,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kolfe keranio,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kolfe keranio,9,09:00-12:00,Saturday,2,1,1.87,2.74,1,clear,1,no,asko,0.7,2
2026-04-18,kolfe keranio,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kolfe keranio,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kolfe keranio,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,kolfe keranio,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lemi kura,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,lideta,21,21:00-00:00,Saturday,1,0,1.0,1.0,0,windy,0,no,mexico,0.47,1
2026-04-18,nifas silk-lafto,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,nifas silk-lafto,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,nifas silk-lafto,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,nifas silk-lafto,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,nifas silk-lafto,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,nifas silk-lafto,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,nifas silk-lafto,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,nifas silk-lafto,21,21:00-00:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,0,00:00-03:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,3,03:00-06:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,6,06:00-09:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,9,09:00-12:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,12,12:00-15:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,15,15:00-18:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,18,18:00-21:00,Saturday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-18,yeka,21,21:00-00:00,Saturday,1,1,3.99,3.99,1,windy,0,no,hayahulet,0.61,1
2026-04-19,addis ketema,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,addis ketema,3,03:00-06:00,Sunday,1,1,2.15,2.15,0,rain,1,yes,merkato,0.83,1
2026-04-19,addis ketema,6,06:00-09:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,addis ketema,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,addis ketema,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,addis ketema,15,15:00-18:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,addis ketema,18,18:00-21:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,addis ketema,21,21:00-00:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,akaki kality,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,akaki kality,3,03:00-06:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,akaki kality,6,06:00-09:00,Sunday,1,1,3.21,3.21,1,rain,1,no,tulu dimtu,0.8,1
2026-04-19,akaki kality,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,akaki kality,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,akaki kality,15,15:00-18:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,akaki kality,18,18:00-21:00,Sunday,1,1,2.58,2.58,1,cloudy,0,no,gelane,0.61,1
2026-04-19,akaki kality,21,21:00-00:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,3,03:00-06:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,6,06:00-09:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,15,15:00-18:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,18,18:00-21:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,arada,21,21:00-00:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,bole,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,bole,3,03:00-06:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,bole,6,06:00-09:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,bole,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,bole,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,bole,15,15:00-18:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,bole,18,18:00-21:00,Sunday,1,0,1.0,1.0,0,cloudy,0,no,cmc,0.5,1
2026-04-19,bole,21,21:00-00:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,3,03:00-06:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,6,06:00-09:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,15,15:00-18:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,18,18:00-21:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,gulele,21,21:00-00:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,3,03:00-06:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,6,06:00-09:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,15,15:00-18:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,18,18:00-21:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kirkos,21,21:00-00:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kolfe keranio,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kolfe keranio,3,03:00-06:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kolfe keranio,6,06:00-09:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kolfe keranio,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kolfe keranio,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kolfe keranio,15,15:00-18:00,Sunday,1,1,2.01,2.01,0,cloudy,0,unknown,ayer tena,0.68,1
2026-04-19,kolfe keranio,18,18:00-21:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,kolfe keranio,21,21:00-00:00,Sunday,1,0,1.0,1.0,0,clear,0,no,winget,0.57,1
2026-04-19,lemi kura,0,00:00-03:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,lemi kura,3,03:00-06:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,lemi kura,6,06:00-09:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,lemi kura,9,09:00-12:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,lemi kura,12,12:00-15:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
2026-04-19,lemi kura,15,15:00-18:00,Sunday,0,0,0.0,0.0,0,unknown,0,unknown,unknown,0.0,0
